frame_id,stem,product,object_id,area,aspect_ratio,number_of_grapes,ths1,ths2,ths3,ths4,rg1,rg2,rg3,rg4,ratio_upper_lower,ratio_left_right,mean_grape_area,mean_grape_ratio,percentage_bunch_area,compactness
1875,17,33,1876,16416,1.407,19,0,15,10,42,0,0,0,31,0.9,1.38,219.63,1.12,0.16,0.06
1875,17,33,1866,17250,1.304,30,0,100,0,0,0,0,0,0,0.67,1.0,491.73,1.12,0.2,0.06
1875,17,33,1864,24400,1.639,17,0,35,11,47,0,0,0,5,1.83,0.89,222.0,1.18,0.13,0.06
1875,17,33,1869,28314,2.068,22,4,95,0,0,0,0,0,0,1.0,1.75,561.09,1.19,0.2,0.07
1875,17,33,1872,28536,2.121,44,0,81,6,9,0,0,0,2,1.2,1.44,394.16,1.19,0.2,0.05
1875,17,33,1873,30375,1.944,44,0,88,0,11,0,0,0,0,1.44,0.91,313.02,1.24,0.16,0.04
1875,17,33,1884,26751,2.171,10,0,70,20,0,0,0,0,10,1.5,1.5,268.4,1.15,0.13,0.09
1875,17,33,1886,17010,1.543,13,0,100,0,0,0,0,0,0,1.6,0.86,345.23,1.11,0.16,0.08
1875,17,33,1892,18444,1.642,30,0,100,0,0,0,0,0,0,0.67,0.88,792.27,1.11,0.22,0.06
1875,17,33,1894,18576,1.593,25,0,100,0,0,0,0,0,0,1.08,0.92,632.44,1.06,0.2,0.06
1875,17,33,1900,21252,1.22,24,0,100,0,0,0,0,0,0,1.18,0.6,830.88,1.21,0.23,0.07
1875,17,33,1893,33201,1.418,21,0,95,0,4,0,0,0,0,1.62,1.1,423.29,1.19,0.17,0.06
1875,17,33,1896,17690,1.189,24,0,41,45,8,0,0,0,4,1.18,1.4,280.25,1.14,0.18,0.06
1875,17,33,1903,12963,1.713,11,0,100,0,0,0,0,0,0,0.57,0.83,623.36,1.1,0.14,0.09
1952,18,33,1917,32560,1.486,18,0,100,0,0,0,0,0,0,1.0,1.0,724.94,1.14,0.18,0.07
1952,18,33,1920,40992,1.452,13,0,92,7,0,0,0,0,0,3.33,0.86,321.08,1.19,0.12,0.07
1952,18,33,1923,18495,1.015,28,0,35,21,3,0,0,0,39,1.15,1.0,316.14,1.11,0.18,0.06
1952,18,33,1927,20280,1.875,14,0,0,0,0,0,0,0,100,1.0,1.0,306.93,1.02,0.15,0.08
1952,18,33,1932,23474,1.603,5,0,0,20,0,0,0,0,80,4.0,4.0,436.0,1.04,0.06,0.09
1952,18,33,1926,13728,1.773,19,0,47,31,10,0,0,0,10,1.71,1.11,573.68,1.03,0.13,0.06
1952,18,33,1925,12040,1.628,11,0,63,27,0,0,0,0,9,0.57,0.83,665.55,1.08,0.11,0.08
1952,18,33,1944,28810,1.604,13,0,53,30,0,0,0,0,15,2.25,0.62,626.54,1.1,0.1,0.06
1952,18,33,1942,18939,1.654,14,0,85,7,7,0,0,0,0,0.75,2.5,548.36,1.04,0.16,0.09
1952,18,33,1952,21462,0.993,16,0,25,37,12,0,0,0,25,1.29,1.67,202.69,1.16,0.14,0.06
1952,18,33,1943,17520,0.822,21,0,28,23,9,0,0,4,33,0.75,0.62,391.24,1.22,0.17,0.06
1952,18,33,1949,12549,1.584,25,0,4,40,28,0,0,0,28,0.92,0.79,525.04,1.02,0.18,0.06
1952,18,33,1955,21056,2.383,20,0,10,0,90,0,0,0,0,0.82,0.67,674.75,1.11,0.18,0.07
1952,18,33,1968,28462,1.609,23,0,60,0,34,0,0,0,4,1.09,0.77,519.22,1.1,0.17,0.06
1952,18,33,1965,26574,1.597,40,5,20,10,55,0,0,0,10,1.0,0.9,285.98,1.14,0.17,0.05
1952,18,33,1973,24510,1.473,21,0,76,9,14,0,0,0,0,1.1,0.91,472.71,1.12,0.18,0.07
1952,18,33,1963,12636,1.926,37,0,5,18,54,0,0,0,21,1.31,1.31,382.43,1.11,0.2,0.05
1952,18,33,1979,26999,1.526,22,0,81,0,18,0,0,0,0,1.0,1.75,761.95,1.04,0.21,0.06
1952,18,33,1975,42630,1.973,41,0,2,4,90,0,0,0,2,1.28,1.05,409.68,1.1,0.17,0.05
1952,18,33,1986,24168,1.86,11,0,18,0,0,0,0,0,81,0.83,0.22,322.73,1.16,0.15,0.09
1952,18,33,1978,24898,1.788,24,0,8,0,79,0,0,0,12,1.0,0.6,386.0,1.15,0.19,0.06
1952,18,33,1977,26741,1.826,22,0,0,0,95,0,0,0,4,1.75,0.83,244.73,1.06,0.17,0.07
1952,18,33,1983,26136,1.785,16,0,0,18,43,0,0,0,37,1.67,0.78,404.94,1.06,0.14,0.07
1952,18,33,1988,26784,1.742,25,0,12,20,32,0,0,0,36,0.92,0.79,506.44,1.03,0.18,0.06
1952,18,33,1993,20825,1.471,39,0,89,5,2,0,0,0,2,1.17,0.77,432.9,1.03,0.17,0.05
1952,18,33,1990,35510,1.978,45,0,4,33,31,0,0,0,31,1.37,1.65,283.16,1.1,0.2,0.05
1952,18,33,1996,37398,1.964,10,0,70,30,0,0,0,0,0,1.0,0.25,420.9,1.03,0.15,0.09
1952,18,33,1999,36696,1.899,32,3,87,6,0,0,0,0,3,1.13,1.13,603.97,1.18,0.2,0.05
2048,19,35,2014,39634,1.785,12,16,0,41,33,0,0,0,8,1.4,1.0,189.83,1.31,0.13,0.08
2048,19,35,1995,26414,2.989,31,0,6,64,3,0,0,0,25,1.82,1.58,334.03,1.17,0.14,0.05
2048,19,35,2006,16170,1.684,42,14,38,30,0,0,4,0,11,1.8,1.21,420.83,1.14,0.17,0.04
2048,19,35,2015,15652,1.89,19,10,84,0,0,0,5,0,0,1.11,0.9,462.79,1.04,0.2,0.07
2048,19,35,2024,9576,1.847,26,0,80,11,0,0,0,3,3,1.36,1.0,268.0,1.13,0.13,0.05
2048,19,35,2010,15300,1.889,41,12,73,7,0,0,2,2,2,1.16,1.41,279.39,1.03,0.18,0.04
2048,19,35,2021,36494,1.81,22,18,81,0,0,0,0,0,0,0.83,1.2,306.14,1.1,0.14,0.05
2048,19,35,2040,35209,1.876,15,0,53,26,20,0,0,0,0,1.5,0.36,268.27,1.07,0.1,0.06
2048,19,35,2039,33750,1.852,8,62,37,0,0,0,0,0,0,3.0,7.0,430.62,1.15,0.08,0.08
2048,19,35,2023,35360,1.912,20,0,65,5,25,0,0,0,5,1.86,1.22,233.05,1.06,0.18,0.06
2048,19,35,2036,19019,2.297,28,10,89,0,0,0,0,0,0,0.65,0.65,641.82,1.17,0.16,0.05
2048,19,35,2020,6254,2.226,22,0,0,0,100,0,0,0,0,1.0,1.0,152.23,1.15,0.13,0.05
2048,19,35,2038,9591,2.014,15,0,73,26,0,0,0,0,0,1.5,0.88,160.6,1.24,0.12,0.06
2048,19,35,2033,7560,2.1,19,0,0,15,63,0,0,0,21,0.9,1.71,141.05,1.09,0.12,0.06
2048,19,35,2045,7611,2.186,24,0,62,12,25,0,0,0,0,1.18,1.67,277.17,1.12,0.16,0.06
2048,19,35,2041,9490,2.246,16,0,0,25,56,0,0,0,18,1.29,1.67,231.5,1.13,0.1,0.06
2048,19,35,2080,15604,2.265,15,0,0,33,20,0,0,13,33,4.0,0.88,362.2,1.16,0.12,0.07
2048,19,35,2079,9765,2.46,34,0,11,14,70,0,0,0,2,1.43,1.12,404.71,1.1,0.17,0.05
2048,19,35,2095,14616,1.931,7,0,0,0,100,0,0,0,0,1.33,0.4,224.57,1.24,0.08,0.09
2048,19,35,2078,8256,2.016,38,13,78,2,2,0,2,0,0,1.0,1.0,452.84,1.08,0.2,0.05
2048,19,35,2087,8442,1.881,19,5,0,52,26,0,0,5,10,1.11,0.73,216.21,1.07,0.13,0.05
2048,19,35,2082,8190,1.938,25,0,56,28,16,0,0,0,0,1.08,1.08,474.48,1.16,0.18,0.06
2048,19,35,2105,8125,1.923,6,16,83,0,0,0,0,0,0,inf,2.0,259.83,1.27,0.07,0.08
2048,19,35,2096,10508,2.085,21,0,14,61,0,0,0,0,23,0.91,1.33,303.19,1.11,0.17,0.06
2048,19,35,2106,11929,1.911,11,0,36,9,0,0,0,0,54,0.83,1.2,164.55,1.01,0.09,0.07
2048,19,35,2119,11388,2.137,3,0,100,0,0,0,0,0,0,2.0,0.5,516.33,1.06,0.04,0.17
2048,19,35,2113,12705,2.143,16,0,62,37,0,0,0,0,0,0.6,0.78,356.94,1.2,0.13,0.07
2048,19,35,2118,12956,2.076,22,4,31,31,31,0,0,0,0,1.44,1.0,217.95,0.97,0.17,0.06
2048,19,35,2104,10074,2.116,32,0,9,28,59,0,0,3,0,1.46,0.78,127.81,1.08,0.12,0.04
2048,19,35,2109,11360,2.254,26,3,0,0,96,0,0,0,0,1.89,1.6,174.23,1.12,0.11,0.05
2130,20,25,2122,9685,2.292,16,0,0,62,12,0,0,12,12,0.78,1.67,409.38,1.14,0.14,0.06
2130,20,25,2129,10050,2.239,7,42,28,14,0,0,14,0,0,2.5,1.33,449.86,1.16,0.09,0.1
2130,20,25,2128,9916,2.209,19,0,5,47,0,0,0,0,47,1.38,1.38,238.0,1.18,0.1,0.05
2130,20,25,2135,9620,2.277,15,80,0,13,0,0,6,0,0,1.5,0.67,285.13,1.08,0.11,0.06
2130,20,25,2130,10626,2.232,17,5,23,47,17,5,0,0,0,2.4,1.43,148.59,1.2,0.14,0.07
2130,20,25,2132,10764,2.261,18,0,5,66,0,0,0,5,22,1.0,0.64,235.89,0.96,0.13,0.06
2130,20,25,2124,10428,2.394,38,0,5,0,92,0,0,2,0,1.53,0.9,144.37,1.11,0.13,0.04
2130,20,25,2148,11016,2.382,23,0,91,8,0,0,0,0,0,0.92,1.3,358.96,0.99,0.2,0.06
2130,20,25,2149,17005,1.884,22,0,0,22,77,0,0,0,0,1.44,1.2,218.23,1.04,0.14,0.05
2130,20,25,2137,17280,1.875,23,0,0,43,0,0,0,0,56,1.88,1.09,306.87,1.26,0.13,0.05
2130,20,25,2143,11830,2.414,32,0,40,18,40,0,0,0,0,1.0,1.0,399.09,1.12,0.14,0.05
2130,20,25,2155,15770,1.747,36,0,22,50,11,0,0,2,13,1.77,0.8,315.36,1.11,0.18,0.05
2130,20,25,2150,14570,1.649,21,4,90,0,0,0,4,0,0,1.62,0.75,261.62,1.11,0.19,0.07
2130,20,25,2151,14476,1.638,43,0,55,13,27,0,2,0,0,0.87,1.53,321.28,1.08,0.19,0.05
2130,20,25,2169,28250,1.808,18,5,72,5,16,0,0,0,0,1.25,0.8,459.67,1.16,0.18,0.07
2130,20,25,2154,31921,1.701,12,0,91,8,0,0,0,0,0,2.0,1.0,405.5,1.22,0.13,0.08
2130,20,25,2159,26442,2.071,3,0,100,0,0,0,0,0,0,2.0,inf,601.67,1.5,0.04,0.11
2130,20,25,2190,21525,1.95,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2130,20,25,2182,23548,1.75,31,3,83,0,9,0,3,0,0,0.82,1.07,460.13,1.09,0.14,0.05
2130,20,25,2196,22826,1.788,30,3,83,0,13,0,0,0,0,1.0,1.31,385.23,1.18,0.18,0.05
2130,20,25,2208,24898,1.788,28,0,0,17,78,0,0,0,3,1.0,0.56,145.29,1.04,0.12,0.05
2205,21,26,2249,17346,1.806,28,0,0,35,14,0,0,17,32,1.8,0.75,353.39,1.17,0.16,0.05
2205,21,26,2247,22464,1.926,37,0,43,0,54,0,0,2,0,0.95,0.76,288.38,1.13,0.17,0.05
2205,21,26,2277,14534,1.965,25,0,0,28,32,0,0,0,40,1.27,1.5,243.76,1.13,0.13,0.05
2205,21,26,2263,22684,2.019,33,3,87,6,0,0,0,0,3,0.74,2.0,362.18,1.14,0.18,0.05
2205,21,26,2245,10725,1.907,15,0,0,60,26,0,0,0,13,6.5,0.88,261.0,1.22,0.09,0.05
2205,21,26,2276,13365,2.037,20,0,0,55,15,0,0,0,30,0.82,1.22,323.8,1.22,0.15,0.06
2205,21,26,2252,21625,1.384,12,0,0,33,25,0,0,0,41,0.71,2.0,292.67,1.09,0.1,0.07
2205,21,26,2281,21672,1.365,21,9,90,0,0,0,0,0,0,1.33,0.62,514.05,0.98,0.17,0.06
2205,21,26,2279,23562,2.265,27,11,88,0,0,0,0,0,0,0.93,0.8,517.59,1.16,0.18,0.06
2205,21,26,2278,18000,2.812,23,0,100,0,0,0,0,0,0,1.56,1.09,414.04,1.06,0.18,0.06
2205,21,26,2282,19240,1.779,6,0,83,16,0,0,0,0,0,2.0,1.0,331.0,1.18,0.08,0.09
2205,21,26,2288,22939,1.796,20,0,85,15,0,0,0,0,0,2.33,0.82,418.95,1.17,0.15,0.05
2205,21,26,2296,12402,2.038,4,50,50,0,0,0,0,0,0,0.0,0.33,537.5,0.95,0.05,0.09
2205,21,26,2289,18333,1.948,28,0,78,3,17,0,0,0,0,0.75,0.87,219.14,1.07,0.14,0.05
2205,21,26,2314,21424,1.981,7,14,85,0,0,0,0,0,0,1.33,2.5,306.71,1.04,0.07,0.08
2205,21,26,2311,14442,2.096,25,16,84,0,0,0,0,0,0,0.56,1.08,523.56,1.0,0.17,0.06
2205,21,26,2308,27813,1.724,9,0,0,22,55,0,0,0,22,0.8,1.25,380.67,1.06,0.09,0.09
2205,21,26,2307,26564,1.974,12,0,0,41,16,0,0,0,41,1.4,1.4,261.25,1.05,0.1,0.07
2205,21,26,2300,25585,1.807,26,19,3,61,0,0,11,0,3,0.53,0.73,389.92,1.02,0.19,0.06
2205,21,26,2306,31200,1.846,26,0,0,3,80,0,0,0,15,0.73,1.36,400.54,1.07,0.15,0.05
2205,21,26,2310,14000,1.4,2,100,0,0,0,0,0,0,0,0.0,1.0,342.0,1.06,0.03,0.2
2325,22,26,2336,3920,1.633,4,0,100,0,0,0,0,0,0,0.0,1.0,264.0,1.03,0.06,0.1
2325,22,26,2359,16100,1.902,16,0,100,0,0,0,0,0,0,1.67,1.0,318.69,1.03,0.16,0.07
2325,22,26,2354,25125,1.608,25,0,8,4,88,0,0,0,0,0.92,0.92,353.96,0.98,0.19,0.06
2325,22,26,2364,16241,1.367,16,0,25,37,37,0,0,0,0,0.78,1.67,449.94,1.15,0.13,0.06
2325,22,26,2352,15708,1.51,8,0,0,37,62,0,0,0,0,1.0,1.0,255.88,1.11,0.08,0.08
2325,22,26,2362,20291,1.913,26,0,0,50,42,0,0,0,7,1.89,1.6,358.12,1.04,0.15,0.05
2325,22,26,2355,20909,1.971,28,0,0,35,53,0,0,0,10,0.87,1.55,242.36,1.12,0.17,0.05
2325,22,26,2369,20492,1.725,16,0,0,56,43,0,0,0,0,0.6,0.6,385.81,1.13,0.11,0.06
2325,22,26,2371,21384,1.833,11,0,0,9,90,0,0,0,0,0.38,0.57,180.45,1.0,0.11,0.08
2325,22,26,2396,20124,1.47,19,0,0,89,10,0,0,0,0,1.38,1.11,251.53,1.06,0.17,0.07
2325,22,26,2402,20996,1.56,3,0,100,0,0,0,0,0,0,inf,2.0,310.33,1.17,0.04,0.09
2325,22,26,2391,22755,1.504,43,0,25,16,58,0,0,0,0,0.72,0.87,299.7,1.05,0.17,0.04
2325,22,26,2412,27280,1.774,22,0,4,31,63,0,0,0,0,0.83,0.83,187.91,1.03,0.18,0.07
2325,22,26,2388,22156,1.647,18,0,11,27,61,0,0,0,0,0.8,1.57,223.5,0.94,0.17,0.07
2325,22,26,2397,22869,1.562,17,58,41,0,0,0,0,0,0,0.42,2.4,504.47,0.98,0.16,0.07
2325,22,26,2401,23808,1.548,11,54,45,0,0,0,0,0,0,1.2,1.75,540.91,1.04,0.11,0.07
2325,22,26,2390,8775,2.077,27,0,0,3,85,0,0,0,11,1.25,1.08,174.15,1.0,0.16,0.05
2325,22,26,2447,18236,2.064,15,0,53,46,0,0,0,0,0,0.88,0.67,408.47,1.08,0.16,0.08
2325,22,26,2457,14469,1.747,15,0,0,0,86,0,0,0,13,0.67,0.88,333.27,0.99,0.16,0.07
2325,22,26,2454,15675,1.737,17,0,11,11,76,0,0,0,0,2.4,0.42,406.71,1.09,0.15,0.07
2325,22,26,2460,16992,1.844,10,40,60,0,0,0,0,0,0,0.43,0.25,759.9,1.09,0.09,0.07
2325,22,26,2464,17424,1.778,23,60,39,0,0,0,0,0,0,0.92,1.88,635.74,1.08,0.16,0.05
2325,22,26,2456,32208,1.848,25,20,80,0,0,0,0,0,0,0.92,1.27,304.08,1.0,0.16,0.05
2483,23,39,2466,19570,2.168,33,63,36,0,0,0,0,0,0,0.83,1.06,367.79,1.05,0.18,0.05
2483,23,39,2479,13300,1.33,2,100,0,0,0,0,0,0,0,0.0,0.0,330.0,1.16,0.02,0.09
2483,23,39,2475,18966,2.506,42,2,0,35,54,0,0,0,7,2.23,0.45,210.17,1.02,0.15,0.04
2483,23,39,2486,11590,1.284,33,0,0,0,69,0,0,0,30,1.2,1.06,300.09,1.05,0.25,0.06
2483,23,39,2481,18914,1.969,17,0,0,0,94,0,0,0,5,0.89,1.43,326.29,1.04,0.19,0.07
2483,23,39,2483,20398,2.309,24,0,4,0,95,0,0,0,0,1.0,1.67,362.33,1.03,0.2,0.06
2483,23,39,2485,13284,1.139,19,0,52,0,47,0,0,0,0,2.8,1.11,226.95,1.04,0.13,0.06
2483,23,39,2497,9594,1.427,24,0,95,0,0,0,0,0,4,1.18,1.0,277.67,1.14,0.18,0.06
2483,23,39,2489,22770,1.882,38,0,89,0,7,0,0,0,2,1.11,1.38,253.76,1.09,0.18,0.05
2483,23,39,2499,16892,1.59,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2483,23,39,2501,24420,1.982,39,0,74,17,2,0,2,0,2,0.95,0.56,338.44,1.04,0.19,0.05
2483,23,39,2511,26499,1.81,11,18,81,0,0,0,0,0,0,0.57,0.83,281.64,1.14,0.09,0.06
2483,23,39,2503,13345,1.847,13,0,30,61,0,0,0,0,7,1.6,0.86,341.23,1.16,0.11,0.07
2483,23,39,2524,13764,1.591,42,0,4,26,59,0,0,4,4,1.1,0.75,179.0,1.0,0.21,0.04
2483,23,39,2522,13984,1.652,28,0,100,0,0,0,0,0,0,1.15,0.75,342.64,0.97,0.16,0.05
2483,23,39,2542,16120,1.49,29,0,65,3,31,0,0,0,0,1.23,1.42,330.24,1.02,0.18,0.06
2483,23,39,2525,14508,1.677,44,0,40,2,54,0,2,0,0,0.91,0.91,275.11,1.05,0.22,0.04
2483,23,39,2545,14949,1.525,10,0,90,0,0,0,10,0,0,1.5,0.67,266.5,1.1,0.11,0.07
2483,23,39,2533,13345,1.847,45,0,2,0,95,0,0,0,2,1.14,1.14,114.29,1.1,0.12,0.03
2483,23,39,2526,11704,2.026,34,0,11,14,70,0,0,0,2,1.12,1.0,198.44,1.06,0.17,0.05
2483,23,39,2554,12525,2.227,30,3,30,16,30,3,13,3,0,1.5,1.14,351.77,1.13,0.17,0.05
2483,23,39,2547,15930,1.967,21,9,61,14,4,0,9,0,0,1.33,1.1,255.05,1.09,0.17,0.07
2483,23,39,2543,8908,1.926,16,0,37,43,12,0,6,0,0,0.6,1.29,251.88,1.04,0.14,0.07
2483,23,39,2549,9380,1.914,26,0,11,61,15,0,3,0,7,1.17,0.86,330.85,0.99,0.18,0.05
2483,23,39,2551,7098,1.167,35,0,0,22,77,0,0,0,0,0.94,1.06,253.94,0.98,0.18,0.05
2483,23,39,2540,6160,1.257,21,0,0,0,100,0,0,0,0,0.91,1.1,189.29,1.13,0.2,0.07
2483,23,39,2583,13938,1.366,29,0,0,6,89,0,0,0,3,1.64,1.64,230.38,1.08,0.17,0.05
2483,23,39,2575,13818,1.439,21,0,0,9,90,0,0,0,0,1.33,2.0,221.52,0.96,0.14,0.05
2483,23,39,2557,11921,1.44,20,0,0,0,85,0,0,0,15,1.22,1.22,263.75,1.0,0.16,0.07
2483,23,39,2570,11704,1.511,13,0,0,7,69,0,0,0,23,1.17,1.6,112.0,1.08,0.1,0.06
2483,23,39,2569,11620,1.687,19,0,0,5,57,0,0,5,31,1.38,1.38,159.21,1.06,0.13,0.06
2483,23,39,2590,11771,1.886,24,0,8,8,58,0,0,0,25,2.0,1.67,176.25,1.1,0.14,0.05
2483,23,39,2602,10439,1.959,26,0,0,30,53,0,3,3,7,1.17,1.6,284.81,1.09,0.16,0.05
2483,23,39,2610,15147,1.545,23,0,0,56,34,0,0,4,4,1.3,1.3,312.83,1.12,0.18,0.06
2483,23,39,2622,10074,2.116,19,0,0,63,15,0,5,0,15,2.17,1.38,177.47,1.0,0.13,0.05
2483,23,39,2611,11929,1.911,11,0,45,27,27,0,0,0,0,0.83,0.57,403.73,1.04,0.14,0.08
2563,24,22,2614,10584,2.042,10,10,90,0,0,0,0,0,0,0.43,0.67,313.6,1.07,0.11,0.08
2563,24,22,2630,11172,1.934,17,11,88,0,0,0,0,0,0,0.7,1.83,409.65,1.08,0.13,0.07
2563,24,22,2619,11473,1.935,20,15,75,10,0,0,0,0,0,1.5,1.0,402.25,1.06,0.16,0.06
2563,24,22,2637,9724,2.103,38,0,47,21,31,0,0,0,0,1.11,1.11,248.47,1.14,0.17,0.04
2563,24,22,2635,18180,1.782,18,11,83,5,0,0,0,0,0,0.5,1.0,450.83,0.97,0.15,0.06
2563,24,22,2632,11376,2.194,31,0,6,3,87,0,0,0,3,1.07,0.82,189.9,1.01,0.16,0.05
2563,24,22,2643,6840,2.105,14,0,78,21,0,0,0,0,0,1.0,0.4,221.0,1.07,0.15,0.07
2563,24,22,2656,3750,1.5,30,0,0,30,6,0,0,0,63,1.14,1.31,248.8,1.05,0.18,0.06
2563,24,22,2658,18060,1.638,13,0,0,0,0,0,0,7,92,1.6,0.86,233.92,1.08,0.12,0.07
2563,24,22,2663,10944,1.895,16,0,0,31,6,0,0,0,62,1.0,1.0,169.0,0.96,0.15,0.08
2563,24,22,2649,9729,2.043,18,0,0,5,16,0,0,0,77,1.57,0.64,227.72,1.0,0.14,0.06
2563,24,22,2665,10064,2.176,20,0,0,50,40,0,0,0,10,1.0,1.0,260.1,0.99,0.13,0.06
2563,24,22,2683,10419,2.188,26,0,7,11,73,0,0,0,7,0.86,0.73,191.23,1.04,0.15,0.05
2563,24,22,2650,13695,1.988,19,0,0,5,89,0,0,0,5,0.73,1.38,162.26,1.04,0.14,0.06
2563,24,22,2653,13588,1.837,10,0,0,20,70,0,0,0,10,0.25,1.0,102.8,0.98,0.07,0.06
2563,24,22,2703,8446,1.256,33,0,0,0,0,0,0,0,100,0.74,1.75,220.36,0.96,0.14,0.04
2563,24,22,2716,14774,2.145,9,0,11,77,0,0,0,0,11,0.8,3.5,309.56,1.0,0.09,0.08
2563,24,22,2707,10780,2.2,15,0,0,6,93,0,0,0,0,0.67,1.14,118.0,1.05,0.14,0.07
2563,24,22,2750,12561,2.013,23,0,8,43,0,0,0,0,47,1.3,1.56,326.96,0.98,0.15,0.06
2563,24,22,2754,11607,2.178,19,5,5,73,0,0,0,0,15,2.17,1.38,429.37,1.07,0.17,0.07
2636,25,24,2737,16512,2.233,13,7,46,0,0,0,0,0,46,3.33,0.86,379.69,1.09,0.1,0.06
2636,25,24,2742,7548,1.632,11,0,9,90,0,0,0,0,0,1.2,1.2,289.45,0.87,0.1,0.08
2636,25,24,2755,8307,1.648,16,0,43,43,12,0,0,0,0,0.6,1.67,165.69,1.05,0.11,0.06
2636,25,24,2762,8954,1.635,45,0,4,51,22,0,0,0,22,0.73,0.8,252.24,1.05,0.19,0.04
2636,25,24,2764,8320,1.969,35,0,57,14,25,0,0,0,2,1.19,1.33,259.23,1.09,0.19,0.05
2636,25,24,2786,20900,1.727,28,0,78,21,0,0,0,0,0,0.87,0.75,324.32,1.01,0.18,0.06
2636,25,24,2769,23421,1.901,25,0,8,48,28,0,0,0,16,0.92,0.79,158.96,1.08,0.13,0.05
2636,25,24,2783,23345,1.765,23,0,86,13,0,0,0,0,0,1.09,1.3,350.43,1.07,0.15,0.05
2636,25,24,2784,12555,1.452,23,0,13,60,0,0,0,0,26,1.3,1.3,239.48,0.95,0.2,0.06
2636,25,24,2780,12927,1.495,26,0,0,65,3,0,0,0,30,0.73,0.86,202.23,1.05,0.17,0.06
2636,25,24,2778,5610,1.855,25,24,28,48,0,0,0,0,0,0.79,1.27,499.4,0.99,0.17,0.06
2636,25,24,2779,5600,1.786,32,0,3,78,6,0,0,0,12,0.88,0.88,247.06,0.96,0.17,0.05
2636,25,24,2794,6634,1.726,16,0,12,62,0,0,0,0,25,1.29,0.78,276.38,1.0,0.13,0.06
2636,25,24,2782,18315,1.869,33,0,33,39,3,0,0,0,24,0.94,2.0,259.12,1.02,0.17,0.05
2636,25,24,2789,19482,1.873,23,4,30,56,4,0,0,0,4,0.92,1.56,361.22,1.06,0.15,0.06
2636,25,24,2793,18060,1.638,12,0,8,25,58,0,0,0,8,1.0,1.0,150.33,1.01,0.11,0.06
2636,25,24,2831,7623,1.921,25,0,0,12,20,0,0,0,68,0.79,0.67,278.04,1.02,0.22,0.06
2636,25,24,2826,11900,1.647,27,0,11,0,88,0,0,0,0,1.25,1.25,206.7,1.08,0.18,0.05
2636,25,24,2833,7568,1.023,10,0,70,10,20,0,0,0,0,1.5,0.67,214.2,1.07,0.13,0.09
2636,25,24,2846,15450,1.456,29,0,0,0,96,0,0,0,3,1.42,1.07,213.48,1.07,0.16,0.05
2636,25,24,2853,16740,1.435,17,0,0,0,94,0,0,0,5,1.43,0.89,236.29,1.09,0.2,0.08
2723,26,20,2849,19024,1.414,10,0,10,0,80,0,0,0,10,0.43,0.67,248.6,1.0,0.11,0.07
2723,26,20,2840,20825,1.471,20,0,10,5,85,0,0,0,0,1.0,0.67,159.55,1.03,0.12,0.05
2723,26,20,2859,12320,2.078,23,0,13,26,13,0,0,0,47,1.09,0.77,319.78,1.01,0.2,0.06
2723,26,20,2863,14875,2.059,14,7,92,0,0,0,0,0,0,0.75,1.33,555.07,1.05,0.17,0.1
2723,26,20,2855,15930,1.967,26,0,34,50,0,0,0,0,15,1.6,1.17,292.27,1.11,0.21,0.06
2723,26,20,2847,18100,1.81,33,0,39,36,9,0,0,0,15,0.74,1.2,311.94,1.05,0.17,0.05
2723,26,20,2858,30740,1.462,40,10,70,17,0,0,0,0,2,0.82,1.22,894.2,1.02,0.25,0.05
2723,26,20,2867,50464,1.831,3,66,33,0,0,0,0,0,0,0.5,inf,906.0,1.13,0.03,0.1
2723,26,20,2870,39600,1.455,14,0,14,57,0,0,0,0,28,1.0,1.0,491.0,1.09,0.19,0.09
2723,26,20,2857,52250,1.447,34,23,52,17,0,0,0,0,5,0.7,1.12,556.85,1.02,0.2,0.05
2723,26,20,2873,21411,1.564,37,0,0,37,48,0,0,0,13,1.85,0.54,878.03,1.09,0.33,0.06
2723,26,20,2875,78684,1.401,29,0,3,37,20,0,0,3,34,1.07,1.07,468.93,1.09,0.21,0.06
2723,26,20,2880,70656,1.917,19,0,5,21,47,0,0,0,26,2.17,1.11,1721.26,1.06,0.26,0.09
2723,26,20,2881,45980,1.274,31,0,6,19,9,0,0,0,64,1.21,1.38,1426.42,0.95,0.21,0.05
2723,26,20,2886,11284,1.363,18,0,0,5,16,0,0,0,77,1.57,1.0,342.78,1.05,0.21,0.07
2723,26,20,2888,19008,2.062,24,0,0,4,20,0,0,0,75,1.67,0.6,298.12,1.06,0.19,0.06
2723,26,20,2887,8541,1.603,52,0,21,7,21,0,0,0,50,0.62,0.73,1046.17,0.99,0.25,0.05
2723,26,20,2889,11322,0.919,29,0,0,0,0,0,0,0,100,0.93,1.9,806.69,1.03,0.19,0.06
2723,26,20,2891,19695,1.931,21,0,0,23,4,0,0,0,71,1.1,0.4,982.76,1.08,0.24,0.08
2723,26,20,2896,77826,1.638,20,0,0,0,60,0,0,0,40,1.22,1.22,1063.3,1.15,0.22,0.07
2790,27,36,2890,33976,1.81,31,0,0,9,41,0,0,0,48,0.82,1.07,1381.06,0.95,0.23,0.06
