object_id,centroids_x,centroids_y,aspect_ratio,area,frames,scores,counted
4483,998,1212,7.634285714285714,233800.0,125,0.23,True
4483,1038,1244,16.5625,67840.0,126,0.17,True
4506,380,169,0.0,0.0,110,0.74,False
4506,459,177,6.2,327980.0,111,0.72,False
4515,675,156,0.0,0.0,119,0.72,False
4515,745,161,7.192546583850931,186438.0,120,0.77,False
4515,803,165,8.013157894736842,185136.0,121,0.79,False
4515,865,165,8.116438356164384,173010.0,122,0.73,False
4527,162,331,0.0,0.0,125,0.35,False
4527,260,182,16.5625,67840.0,126,0.38,False
4528,109,1215,0.0,0.0,129,0.81,True
4528,128,1192,6.260869565217392,331200.0,130,0.85,True
4528,148,1180,5.669260700389105,374449.0,131,0.84,True
4528,174,1168,5.1280276816609,428298.0,132,0.85,True
4528,206,1168,5.016949152542373,436600.0,133,0.16,True
4528,242,1175,5.240143369175628,407898.0,134,0.8,True
4528,278,1176,5.131944444444445,425664.0,135,0.88,True
4528,311,1174,4.9966329966329965,440748.0,136,0.82,True
4528,351,1177,5.300724637681159,403788.0,137,0.78,True
4528,380,1171,5.102739726027397,435080.0,138,0.88,True
4528,414,1160,5.255244755244755,429858.0,139,0.87,True
4528,454,1159,5.5335820895522385,397444.0,140,0.74,True
4528,486,1155,5.277580071174377,416723.0,141,0.89,True
4528,519,1147,5.323741007194244,411440.0,142,0.86,True
4528,548,1137,5.276595744680851,419616.0,143,0.81,True
4528,580,1137,5.182456140350877,420945.0,144,0.87,True
4528,645,1222,8.381944444444445,173808.0,145,0.83,True
4528,647,1164,5.734848484848484,399696.0,146,0.79,True
4528,670,1145,5.404332129963899,414669.0,147,0.9,True
4528,704,1142,5.579545454545454,388872.0,148,0.84,True
4528,735,1144,5.906882591093117,360373.0,149,0.73,True
4528,778,1160,6.24,315900.0,150,0.79,True
4528,809,1162,5.814814814814815,343359.0,151,0.75,True
4528,839,1168,5.860759493670886,329193.0,152,0.73,True
4528,873,1174,6.413145539906103,290958.0,153,0.84,True
4528,909,1174,6.436619718309859,292023.0,154,0.81,True
4528,951,1176,6.862244897959184,263620.0,155,0.83,True
4528,991,1185,7.81437125748503,217935.0,156,0.75,True
4528,1018,1174,9.969465648854962,171086.0,157,0.59,True
4534,1057,1078,0.0,0.0,133,0.79,False
4560,70,1194,0.0,0.0,161,0.87,True
4560,105,1176,9.106666666666667,204900.0,162,0.88,True
4560,131,1179,8.459627329192546,219282.0,163,0.84,True
4560,153,1177,7.795454545454546,241472.0,164,0.78,True
4560,153,1136,5.959839357429719,369516.0,165,0.84,True
4560,172,1120,5.963855421686747,369765.0,166,0.85,True
4560,197,1110,5.959839357429719,369516.0,167,0.79,True
4560,233,1117,6.76036866359447,318339.0,168,0.78,True
4560,264,1119,6.7050691244239635,315735.0,169,0.65,True
4560,298,1112,7.395,295800.0,170,0.62,True
4560,325,1112,6.849765258215962,310767.0,171,0.58,True
4560,371,1149,8.41139240506329,209982.0,172,0.54,True
4560,380,1115,6.613636363636363,320100.0,173,0.79,True
4560,400,1085,6.7627906976744185,312610.0,174,0.78,True
4560,423,1071,6.4449339207048455,332101.0,175,0.74,True
4560,442,1064,6.2042553191489365,342630.0,176,0.71,True
4560,472,1059,5.846153846153846,356668.0,177,0.87,True
4560,512,1064,8.107344632768362,253995.0,178,0.64,True
4560,531,1067,6.502242152466367,323350.0,179,0.85,True
4560,568,1083,7.107692307692307,270270.0,180,0.72,True
4560,600,1088,7.186528497409326,267691.0,181,0.8,True
4560,650,1141,9.35820895522388,168036.0,182,0.72,True
4560,676,1128,8.017857142857142,226296.0,183,0.74,True
4560,688,1107,6.405529953917051,301630.0,184,0.77,True
4560,714,1089,6.844660194174757,290460.0,185,0.79,True
4560,754,1102,7.392265193370166,242178.0,186,0.64,True
4560,804,1150,8.114093959731544,180141.0,187,0.77,True
4560,839,1173,9.259842519685039,149352.0,188,0.88,True
4560,871,1175,9.0,156816.0,189,0.88,True
4560,902,1174,9.568,149500.0,190,0.88,True
4560,934,1167,9.71774193548387,149420.0,191,0.88,True
4560,962,1167,9.723577235772357,147108.0,192,0.86,True
4560,993,1165,9.603174603174603,152460.0,193,0.84,True
4560,1018,1144,10.071428571428571,159894.0,194,0.65,True
4560,1040,1155,13.693181818181818,106040.0,195,0.78,True
4560,1054,1156,18.560606060606062,80850.0,196,0.56,True
4605,50,1282,0.0,0.0,200,0.55,True
4605,64,1260,11.695238095238095,128940.0,201,0.71,True
4605,74,1207,10.701612903225806,164548.0,202,0.8,True
4605,87,1127,10.013513513513514,219336.0,203,0.73,True
4605,100,1093,9.029940119760479,251836.0,204,0.85,True
4605,119,1077,8.536723163841808,267447.0,205,0.85,True
4605,121,1084,8.670520231213873,259500.0,206,0.57,True
4605,145,1094,8.379888268156424,268500.0,207,0.76,True
4605,180,1105,10.65,208740.0,208,0.67,True
4605,208,1098,9.072289156626505,249996.0,209,0.84,True
4605,243,1095,9.915032679738562,232101.0,210,0.83,True
4605,262,1093,7.794871794871795,296400.0,211,0.82,True
4605,288,1091,7.7360406091370555,300228.0,212,0.83,True
4605,320,1095,8.513966480446927,272796.0,213,0.85,True
4605,353,1101,9.011904761904763,254352.0,214,0.85,True
4605,382,1107,8.320441988950277,272586.0,215,0.8,True
4605,408,1099,8.227027027027027,281570.0,216,0.82,True
4605,437,1092,7.770408163265306,298508.0,217,0.79,True
4605,457,1086,7.15566037735849,321604.0,218,0.77,True
4605,484,1081,7.931578947368421,286330.0,219,0.83,True
4605,504,1071,7.595,303800.0,220,0.81,True
4605,535,1066,8.08108108108108,276575.0,221,0.74,True
4605,562,1062,8.12568306010929,272121.0,222,0.82,True
4605,593,1050,9.828947368421053,227088.0,223,0.33,True
4605,622,1053,11.108527131782946,184857.0,224,0.76,True
4605,643,1049,8.828220858895705,234557.0,225,0.56,True
4605,664,1053,8.75,235340.0,226,0.73,True
4605,683,1052,7.817204301075269,270444.0,227,0.76,True
4605,708,1056,7.921787709497207,253822.0,228,0.56,True
4605,745,1065,9.058441558441558,214830.0,229,0.54,True
4605,769,1064,8.270588235294118,239020.0,230,0.76,True
4605,793,1057,8.198830409356725,239742.0,231,0.76,True
4605,818,1049,8.943037974683545,223254.0,232,0.7,True
4605,842,1037,9.032051282051283,219804.0,233,0.8,True
4605,871,1037,9.77304964539007,194298.0,234,0.53,True
4605,898,1035,10.087591240875913,189334.0,235,0.73,True
4605,920,1035,10.229007633587786,175540.0,236,0.55,True
4605,948,1039,10.217054263565892,170022.0,237,0.78,True
4605,981,1143,9.411214953271028,107749.0,238,0.63,True
4605,1010,1189,8.598214285714286,107856.0,239,0.83,True
4605,1030,1208,9.336538461538462,100984.0,240,0.49,True
4605,1045,1225,11.782051282051283,71682.0,241,0.65,True
4605,1057,1224,13.91304347826087,117760.0,242,0.61,True
4643,58,1223,0.0,0.0,243,0.82,True
4643,84,1167,10.102941176470589,186864.0,244,0.8,True
4643,115,1205,8.664473684210526,200184.0,245,0.75,True
4643,158,1201,10.094890510948906,189471.0,246,0.66,True
4643,186,1181,9.62,216450.0,247,0.64,True
4643,218,1196,8.2,236980.0,248,0.83,True
4643,260,1210,9.992647058823529,184824.0,249,0.84,True
4643,288,1204,9.282894736842104,214472.0,250,0.77,True
4643,320,1198,9.417218543046358,214722.0,251,0.76,True
4643,338,1199,6.545454545454546,316800.0,252,0.55,True
4643,369,1173,7.72680412371134,290806.0,253,0.69,True
4643,394,1154,7.014018691588785,321214.0,254,0.86,True
4643,423,1140,7.180952380952381,316680.0,255,0.8,True
4643,463,1189,10.220588235294118,189040.0,256,0.48,True
4643,487,1170,7.153465346534653,291890.0,257,0.78,True
4643,515,1226,6.4974093264248705,242022.0,258,0.76,True
4643,532,1179,6.473214285714286,324800.0,259,0.86,True
4643,562,1173,7.463541666666667,275136.0,260,0.83,True
4643,614,1297,9.385321100917432,111507.0,261,0.78,True
4643,651,1350,9.504761904761905,104790.0,262,0.55,True
4643,642,1218,7.308457711442786,295269.0,263,0.75,True
4643,669,1195,8.490683229813664,220087.0,264,0.48,True
4643,734,1265,9.701754385964913,126084.0,265,0.61,True
4643,732,1174,6.821596244131455,309489.0,266,0.77,True
4643,789,1253,9.582608695652175,126730.0,267,0.85,True
4643,828,1338,8.817307692307692,95368.0,268,0.72,True
4643,862,1303,9.15,131760.0,269,0.72,True
4643,902,1301,9.761467889908257,115976.0,270,0.73,True
4643,912,1183,7.675675675675675,262700.0,271,0.61,True
4643,952,1134,7.333333333333333,253704.0,272,0.28,True
4643,996,1111,9.83453237410072,190013.0,273,0.77,True
4643,1037,1213,12.884615384615385,78390.0,274,0.36,True
4684,63,1304,0.0,0.0,276,0.81,True
4684,85,1220,10.072992700729927,189060.0,277,0.64,True
4684,115,1193,8.716049382716049,228744.0,278,0.53,True
4684,144,1199,7.562162162162162,258815.0,279,0.7,True
4684,181,1165,9.314465408805031,235479.0,280,0.82,True
4684,224,1161,9.57615894039735,218346.0,281,0.75,True
4684,273,1161,11.775,169560.0,282,0.81,True
4684,310,1175,9.94890510948905,186731.0,283,0.72,True
4684,347,1162,9.659722222222221,200304.0,284,0.74,True
4684,389,1154,9.942446043165468,192098.0,285,0.76,True
4684,430,1135,10.466666666666667,190755.0,286,0.72,True
4684,466,1113,10.319148936170214,205155.0,287,0.78,True
4684,490,1094,9.292993630573248,229063.0,288,0.83,True
4684,507,1080,7.14975845410628,306360.0,289,0.83,True
4684,535,1072,7.644329896907217,287702.0,290,0.77,True
4684,570,1074,8.552941176470588,247180.0,291,0.77,True
4684,617,1154,9.19083969465649,157724.0,292,0.74,True
4684,638,1099,8.195530726256983,262593.0,293,0.69,True
4684,667,1072,9.024691358024691,236844.0,294,0.79,True
4684,695,1057,9.15527950310559,237314.0,295,0.83,True
4684,719,1046,8.650887573964496,247078.0,296,0.8,True
4684,756,1045,8.962264150943396,226575.0,297,0.79,True
4684,803,1195,9.047619047619047,99750.0,298,0.61,True
4684,819,1091,9.355263157894736,216144.0,299,0.73,True
4684,848,1044,10.121428571428572,198380.0,300,0.71,True
4684,865,1034,10.042553191489361,199656.0,301,0.66,True
4684,910,1140,8.418032786885245,125294.0,302,0.79,True
4684,951,1201,8.648148148148149,100872.0,303,0.72,True
4684,973,1081,11.368852459016393,169214.0,304,0.76,True
4684,1013,1170,8.54054054054054,105228.0,305,0.54,True
4684,1043,1181,13.051948051948052,77385.0,306,0.73,True
4729,72,1255,0.0,0.0,312,0.91,True
4729,92,1189,7.310344827586207,221328.0,313,0.89,True
4729,111,1111,7.229591836734694,277732.0,314,0.9,True
4729,135,1091,6.445454545454545,311960.0,315,0.85,True
4729,151,1061,6.008130081300813,363588.0,316,0.79,True
4729,180,1044,5.473880597014926,393156.0,317,0.83,True
4729,210,1030,4.767741935483871,458180.0,318,0.68,True
4729,265,1066,5.4958677685950414,321860.0,319,0.66,True
4729,316,1103,6.241379310344827,257201.0,320,0.89,True
4729,352,1109,6.311881188118812,257550.0,321,0.89,True
4729,377,1104,6.013698630136986,288423.0,322,0.77,True
4729,387,1047,5.470149253731344,392888.0,323,0.78,True
4729,402,1025,5.100694444444445,423072.0,324,0.87,True
4729,425,1017,5.139372822299651,423325.0,325,0.88,True
4729,458,1013,5.4456928838951315,388218.0,326,0.87,True
4729,480,1004,5.245551601423488,414194.0,327,0.88,True
4729,511,998,5.083044982698962,424541.0,328,0.9,True
4729,542,998,5.6875,372736.0,329,0.79,True
4729,574,1002,5.287822878228782,388343.0,330,0.78,True
4729,596,998,5.367647058823529,397120.0,331,0.9,True
4729,633,1012,5.884297520661157,344608.0,332,0.79,True
4729,670,1021,5.330827067669173,377188.0,333,0.78,True
4729,696,1012,5.454887218045113,385966.0,334,0.9,True
4729,731,1013,6.03781512605042,342006.0,335,0.84,True
4729,761,1018,5.463320463320463,366485.0,336,0.79,True
4729,806,1053,5.79295154185022,298505.0,337,0.69,True
4729,852,1082,6.494897959183674,249508.0,338,0.81,True
4729,866,1052,5.64,352500.0,339,0.82,True
4729,883,1038,5.034843205574913,414715.0,340,0.89,True
4729,903,1036,5.329670329670329,397215.0,341,0.86,True
4729,936,1038,5.291970802919708,397300.0,342,0.81,True
4729,961,1043,6.012345679012346,355023.0,343,0.86,True
4729,971,1042,6.170940170940171,337896.0,344,0.78,True
4729,983,1058,7.454106280193237,319401.0,345,0.27,True
4729,992,747,2.8072916666666665,103488.0,346,0.5,True
4729,1000,763,1.1657142857142857,35700.0,347,0.27,True
4767,1008,393,0.0,0.0,348,0.81,False
4765,62,1309,0.0,0.0,348,0.14,True
4765,84,1254,8.23448275862069,173130.0,349,0.78,True
4765,110,1282,7.549668874172186,172140.0,350,0.81,True
4765,138,1305,6.911949685534591,174741.0,351,0.84,True
4765,164,1324,7.006535947712418,164016.0,352,0.88,True
4765,193,1284,7.909677419354839,190030.0,353,0.8,True
4765,218,1237,8.532051282051283,207636.0,354,0.82,True
4765,248,1216,9.72463768115942,185196.0,355,0.84,True
4765,279,1237,9.328467153284672,175086.0,356,0.81,True
4765,307,1224,9.702898550724637,184782.0,357,0.87,True
4765,334,1180,9.91095890410959,211262.0,358,0.79,True
4765,364,1183,10.03623188405797,191130.0,359,0.84,True
4765,389,1159,9.294871794871796,226200.0,360,0.86,True
4765,415,1151,9.229299363057326,227493.0,361,0.82,True
4765,445,1153,9.63758389261745,213964.0,362,0.75,True
4765,474,1164,10.042857142857143,196840.0,363,0.86,True
4765,504,1271,8.118518518518519,147960.0,364,0.8,True
4765,523,1195,9.141975308641975,239922.0,365,0.78,True
4765,547,1178,10.482014388489208,202523.0,366,0.78,True
4765,577,1175,10.264285714285714,201180.0,367,0.84,True
4765,618,1250,7.837662337662338,185878.0,368,0.54,True
4765,651,1277,8.489795918367347,183456.0,369,0.72,True
4765,685,1278,8.546666666666667,192300.0,370,0.73,True
4765,716,1311,8.288732394366198,167134.0,371,0.78,True
4765,749,1324,8.565217391304348,163116.0,372,0.68,True
4765,778,1308,9.147058823529411,169184.0,373,0.8,True
4765,805,1285,9.335766423357665,175223.0,374,0.67,True
4765,835,1278,9.330882352941176,172584.0,375,0.76,True
4765,862,1249,10.029411764705882,185504.0,376,0.82,True
4765,887,1228,9.892086330935252,191125.0,377,0.77,True
4765,911,1213,9.541666666666666,197856.0,378,0.81,True
4765,933,1264,8.454545454545455,172887.0,379,0.66,True
4765,957,1229,9.72463768115942,185196.0,380,0.84,True
4765,972,1220,8.220858895705522,218420.0,381,0.32,True
4765,996,1289,7.16969696969697,195195.0,382,0.15,True
4765,1000,1240,6.661016949152542,208683.0,383,0.61,True
4765,1008,1250,7.326797385620915,171513.0,384,0.47,True
4765,1032,1280,10.736842105263158,96900.0,385,0.18,True
4765,1036,1298,9.047169811320755,101654.0,386,0.75,True
4765,1044,1191,15.186046511627907,112316.0,387,0.35,True
4765,1057,1176,12.019607843137255,31263.0,388,0.36,True
4813,122,1145,0.0,0.0,398,0.84,True
4813,158,1147,9.818181818181818,232848.0,399,0.62,True
4813,195,1152,9.754838709677419,234360.0,400,0.74,True
4813,230,1171,9.3,238080.0,401,0.8,True
4813,249,1141,8.351063829787234,295160.0,402,0.79,True
4813,265,1112,7.604761904761904,335370.0,403,0.76,True
4813,297,1105,7.081081081081081,348984.0,404,0.77,True
4813,334,1120,8.072164948453608,303804.0,405,0.77,True
4813,370,1127,7.835,313400.0,406,0.81,True
4813,399,1130,7.495238095238095,330540.0,407,0.86,True
4813,433,1124,7.835,313400.0,408,0.77,True
4813,469,1129,7.825870646766169,316173.0,409,0.85,True
4813,508,1136,7.994871794871795,304005.0,410,0.83,True
4813,541,1133,8.63888888888889,279900.0,411,0.7,True
4813,585,1241,8.573426573426573,175318.0,412,0.73,True
4813,592,1165,7.144796380090498,348959.0,413,0.87,True
4813,601,1126,6.7215189873417724,377541.0,414,0.76,True
4813,621,1118,6.72457627118644,374532.0,415,0.76,True
4813,652,1120,7.2,332820.0,416,0.71,True
4813,708,1225,8.566433566433567,175175.0,417,0.68,True
4813,746,1277,8.766423357664234,164537.0,418,0.82,True
4813,775,1274,9.289855072463768,176916.0,419,0.82,True
4813,795,1234,8.967948717948717,218244.0,420,0.66,True
4813,824,1257,9.01418439716312,179211.0,421,0.7,True
4813,853,1275,9.014598540145986,169195.0,422,0.8,True
4813,881,1269,8.893617021276595,176814.0,423,0.88,True
4813,903,1271,8.785714285714286,172200.0,424,0.79,True
4813,930,1287,8.184397163120567,162714.0,425,0.74,True
4813,955,1278,8.661764705882353,160208.0,426,0.75,True
4813,972,1202,9.298013245033113,212004.0,427,0.79,True
4813,998,1269,8.0,147968.0,428,0.35,True
4813,1009,1214,8.157232704402515,206223.0,429,0.17,True
4813,1032,1215,11.927835051546392,112229.0,430,0.18,True
4813,1052,1264,12.758064516129032,49042.0,431,0.67,True
4848,94,1194,0.0,0.0,433,0.83,True
4848,114,1172,7.3088235294117645,304164.0,434,0.87,True
4848,150,1176,7.338308457711443,296475.0,435,0.82,True
4848,194,1199,8.125714285714286,248850.0,436,0.86,True
4848,228,1198,8.298850574712644,251256.0,437,0.88,True
4848,262,1197,8.401162790697674,248540.0,438,0.9,True
4848,291,1196,8.274285714285714,253400.0,439,0.87,True
4848,322,1187,7.597938144329897,285956.0,440,0.85,True
4848,356,1192,8.186440677966102,256473.0,441,0.83,True
4848,372,1166,6.623376623376624,353430.0,442,0.79,True
4848,402,1174,7.358208955223881,297279.0,443,0.85,True
4848,437,1179,7.603092783505154,286150.0,444,0.88,True
4848,448,1170,7.376237623762377,300980.0,445,0.66,True
4848,473,1173,7.454545454545454,292248.0,446,0.81,True
4848,508,1184,7.933701657458563,259916.0,447,0.85,True
4848,535,1185,7.447916666666667,274560.0,448,0.75,True
4848,564,1192,7.736263736263736,256256.0,449,0.79,True
4848,582,1179,8.116666666666667,262980.0,450,0.87,True
4848,606,1177,8.87037037037037,232794.0,451,0.84,True
4848,637,1182,9.012820512820513,219336.0,452,0.78,True
4848,663,1175,9.070512820512821,220740.0,453,0.85,True
4848,691,1166,9.446666666666667,212550.0,454,0.85,True
4848,717,1165,8.481707317073171,228124.0,455,0.84,True
4848,743,1157,7.762711864406779,243198.0,456,0.73,True
4848,770,1159,6.908163265306122,265384.0,457,0.74,True
4848,801,1151,8.189024390243903,220252.0,458,0.81,True
4848,836,1222,8.0,161312.0,459,0.64,True
4848,857,1204,9.330769230769231,157690.0,460,0.75,True
4848,872,1146,8.913333333333334,200550.0,461,0.78,True
4848,875,1095,7.819672131147541,261873.0,462,0.85,True
4848,925,1141,8.786764705882353,162520.0,463,0.76,True
4848,934,1099,6.734299516908212,288558.0,464,0.76,True
4848,952,1079,6.824390243902439,286795.0,465,0.75,True
4848,995,1096,8.812080536912752,195637.0,466,0.44,True
4848,997,1065,7.329842931937173,267400.0,467,0.57,True
4848,1006,1053,8.658385093167702,224434.0,468,0.29,True
4882,38,1665,0.0,0.0,470,0.69,True
4882,85,1187,8.485875706214689,265854.0,473,0.36,True
4882,90,1087,9.408536585365853,253052.0,474,0.39,True
4882,110,1055,7.239819004524887,353600.0,475,0.65,True
4882,121,1049,7.87378640776699,334132.0,476,0.83,True
4882,147,1051,6.7875,390960.0,477,0.82,True
4882,188,1052,6.2412451361867705,412228.0,478,0.76,True
4882,213,1061,6.849785407725322,371868.0,479,0.63,True
4882,239,1075,6.653846153846154,364338.0,480,0.63,True
4882,258,1081,7.270642201834862,345530.0,481,0.81,True
4882,287,1074,7.070796460176991,361148.0,482,0.67,True
4882,318,1085,7.616504854368932,323214.0,483,0.82,True
